id,word,polarity
8623,morbide,negative
8624,morbidesse,negative
8625,morbidité,negative
8626,morbleu,negative
8627,mordillement,negative
8628,mordre,negative
8629,Morfondement,negative
8630,morgue,negative
8631,moribond,negative
8632,morne,negative
8633,moron,negative
8634,morose,negative
8635,morosité,negative
8636,morphine,negative
8637,morphisme,positive
8638,morphologie,positive
8639,morsure,negative
8640,mort,negative
8641,mortalité,negative
8642,mortel,negative
8643,mortelle,negative
8644,mortier,negative
8645,mortif,negative
8646,mortification,negative
8647,morts,negative
8648,mortuaire,negative
8649,morue,negative
8650,morveux,negative
8651,mosaïque,positive
8652,mosquée,positive
8653,mot,positive
8654,moteur,positive
8655,motif,positive
8656,motion,positive
8657,motivation,positive
8658,moto,positive
8659,motocross,negative
8660,motocycliste,positive
8661,mou,negative
8662,mouchard,negative
8663,moucharder,negative
8664,mouche,positive
8665,moucher,negative
8666,moucheron,negative
8667,moucheter,negative
8668,mouchoir,negative
8669,moudre,negative
8670,moue,negative
8671,mouette,negative
8672,mouffette,negative
8673,mouillage,positive
8674,mouillant,positive
8675,mouiller,negative
8676,mouler,positive
8677,mouliner,negative
8678,moulinet,negative
8679,mourant,negative
8680,mourir,negative
8681,mouron,negative
8682,mousquet,negative
8683,moussant,negative
8684,mousse,negative
8685,mousseline,positive
8686,mousseux,negative
8687,mousson,negative
8688,moussu,negative
8689,moustache,positive
8690,moustique,negative
8691,moutarde,negative
8692,mouton,positive
8693,mouture,negative
8694,mouvement,positive
8695,mouvementer,negative
8696,moyen,positive
8697,moyenne,positive
8698,moyeu,positive
8699,muah,positive
8700,mucosité,negative
8701,mucus,negative
8702,muet,negative
8703,muet|muette,negative
8704,muets,negative
8705,mugir,negative
8706,mugissement,negative
8707,mule,negative
8708,multilatéral,positive
8709,multiple,positive
8710,multiplex,positive
8711,multiplicateur,positive
8712,multiplication,positive
8713,multiplicité,positive
8714,multiplier,positive
8715,multitude,positive
8716,mumble,negative
8717,municipal,positive
8718,municipalité,positive
8719,munir,positive
8720,munition,negative
8721,mùouvenmentée,negative
8722,muqueuse,negative
8723,muqueux,negative
8724,mûr,positive
8725,mûre,positive
8726,mûrir,positive
8727,murmure,negative
8728,murmurer,negative
8729,musaraigne,negative
8730,musc,positive
8731,muscade,positive
8732,muscle,positive
8733,musculaire,positive
8734,muse,positive
8735,museau,negative
8736,musée,positive
8737,museler,negative
8738,muselière,negative
8739,musicien,positive
8740,musique,positive
8741,mustang,positive
8742,mutable,positive
8743,mutant,negative
8744,mutation,negative
8745,muthafuck,negative
8746,mutilation,negative
8747,mutiler,negative
8748,mutin,positive
8749,mutinerie,negative
8750,mutuel,positive
8751,mutuellement,positive
8752,myope,negative
8753,myopie,negative
8754,myriade,positive
8755,mystère,negative
8756,mystérieux,negative
8757,mysticisme,negative
8758,mystique,negative
8759,mythe,positive
8760,mythique,positive
8761,mythologie,positive
8762,mythologique,positive
8763,mythomanie,negative
8764,nacelle,positive
8765,nadir,positive
8766,nag,negative
8767,nageoire,positive
8768,nager,positive
8769,naïf,negative
8770,n'aiment,negative
8771,nain,negative
8772,naissance,positive
8773,naissant,positive
8774,naître,positive
8775,nanomètre,positive
8776,narcissisme,negative
8777,narcotique,negative
8778,narine,negative
8779,narquois,negative
8780,narrateur,positive
8781,narratif,positive
8782,narration,positive
8783,narrer,positive
8784,nast,negative
8785,natal,positive
8786,natation,positive
8787,natif,positive
8788,nation,positive
8789,national,positive
8790,national|nationaux,positive
8791,nationalité,positive
8792,nativité,positive
8793,natte,positive
8794,natter,positive
8795,naturalisation,positive
8796,naturaliser,positive
8797,naturaliste,positive
8798,nature,positive
8799,naturel,positive
8800,naturellement,positive
8801,naufrage,negative
8802,naupathie,negative
8803,nauséabond,negative
8804,nausée,negative
8805,nauséeux,negative
8806,nautique,positive
8807,naval,positive
8808,navet,negative
8809,navette,positive
8810,navigable,positive
8811,navigateur,positive
8812,navigation,positive
8813,naviguer,positive
8814,navire,positive
8815,navrement,negative
8816,nazi,negative
8817,néanmoins,negative
8818,néant,negative
8819,nébuleuse,negative
8820,nébuleux,negative
8821,nébulosité,negative
8822,nécessiter,positive
8823,nécessiteux,negative
8824,nécro,negative
8825,nécrologie,negative
8826,nécrose,negative
8827,nectar,positive
8828,nef,positive
8829,néfaste,negative
8830,négatif,negative
8831,négatif|négative,negative
8832,négation,negative
8833,négative,negative
8834,négligé,negative
8835,négligeable,negative
8836,négligeante,negative
8837,négligeantes,negative
8838,négligeants,negative
8839,négligemment,negative
8840,negligen,negative
8841,négligence,negative
8842,négligent,negative
8843,négliger,negative
8844,négociant,positive
8845,négociateur,positive
8846,négociation,positive
8847,négocier,positive
8848,nègre,negative
8849,négresse,negative
8850,neige,positive
8851,neiger,positive
8852,neigeux,positive
8853,néné,negative
8854,néonatal,negative
8855,néophyte,negative
8856,néoprène,positive
8857,népotisme,negative
8858,nerd,negative
8859,nerf,positive
8860,nerveux,positive
8861,nervosité,negative
8862,net,positive
8863,nette,positive
8864,nettement,positive
8865,netteté,positive
8866,nettoyage,positive
8867,nettoyant,positive
8868,nettoyer,positive
8869,neuf,positive
8870,neurasthénie,negative
8871,neurologie,positive
8872,neutralisation,negative
8873,neutraliser,negative
8874,neutralité,positive
8875,neutre,positive
8876,neuvième,positive
8877,neveu,positive
8878,névralgie,negative
8879,névrose,negative
8880,névrosé,negative
8881,névrotique,negative
8882,nez,positive
8883,niais,negative
8884,niaiserie,negative
8885,nice,positive
8886,nicher,positive
8887,nichon,negative
8888,nickel,positive
8889,nicotine,negative
8890,nid,positive
8891,nièce,positive
8892,nier,negative
8893,nigaud,negative
8894,nihilisme,negative
8895,Nirvana,positive
8896,niveau,positive
8897,niveler,positive
8898,nix,negative
8899,noble,negative
8900,noblesse,positive
8901,nocif,negative
8902,nocturne,negative
8903,nodulaire,negative
8904,nodule,negative
8905,noir,negative
8906,noir|noire,negative
8907,noirceur,negative
8908,nom,positive
8909,nomade,positive
8910,nombre,positive
8911,nombreux,positive
8912,nombril,positive
8913,nomenclature,positive
8914,nominal,positive
8915,nomination,positive
8916,nominé,positive
8917,nominée,positive
8918,nommer,positive
8919,nonchalamment,positive
8920,nonchalance,negative
8921,nonchalant,negative
8922,nonne,positive
8923,normal,positive
8924,normaliser,positive
8925,normalité,positive
8926,normatif,positive
8927,norme,positive
8928,nostalgie,negative
8929,nostalgique,negative
8930,notable,positive
8931,notaire,positive
8932,notamment,positive
8933,note,negative
8934,noter,positive
8935,notification,positive
8936,notifier,positive
8937,notion,positive
8938,notionnel,negative
8939,notoire,negative
8940,notoriété,positive
8941,nouer,negative
8942,nouille,positive
8943,nounou,positive
8944,nourrir,positive
8945,nourrissant,positive
8946,nourrisseur,positive
8947,nourrisson,positive
8948,nourriture,positive
8949,nouveau,positive
8950,nouveauté,positive
8951,nouvellement,positive
8952,novice,negative
8953,noyau,positive
8954,noyer,negative
8955,nu,negative
8956,nuage,negative
8957,nuageuges,negative
8958,nuageux,negative
8959,nuance,positive
8960,nuancer,positive
8961,nucklehead,negative
8962,nudité,negative
8963,nue,negative
8964,nuer,negative
8965,nuire,negative
8966,nuisance,negative
8967,nuisible,negative
8968,nuisibles,negative
8969,nuit,negative
8970,nul,negative
8971,numérateur,positive
8972,numérique,positive
8973,numériquement,positive
8974,numéro,positive
8975,numérotation,positive
8976,numéroter,positive
8977,numpty,negative
8978,nuptial,positive
8979,nuque,positive
8980,nurtur,positive
8981,nutritif,positive
8982,nutrition,positive
8983,nymphe,negative
8984,oasis,positive
8985,obé,negative
8986,obéir,positive
8987,obéissance,positive
8988,obéissant,positive
8989,obélisque,positive
8990,obèse,negative
8991,obésité,negative
8992,obi,positive
8993,obit,negative
8994,objectif,positive
8995,objection,negative
8996,objet,positive
8997,obligation,negative
8998,obligatoire,positive
8999,obligeance,positive
9000,obliger,negative
9001,oblique,negative
9002,oblitérer,negative
9003,obscène,negative
9004,obscénité,negative
9005,obscur,negative
9006,obscurcir,negative
9007,obscure,negative
9008,obscurité,negative
9009,obsèdent,negative
9010,obsèques,negative
9011,obséquieux,negative
9012,observance,positive
9013,observant,positive
9014,observante,positive
9015,observantes,positive
9016,observateur,positive
9017,observation,positive
9018,observatoire,positive
9019,observer,positive
9020,obsession,negative
9021,obsolescence,negative
9022,obsolète,negative
9023,obsolètes,negative
9024,obstacle,negative
9025,obstétricien,positive
9026,obstination,negative
9027,obstiné,negative
9028,obstruction,negative
9029,obstruer,negative
9030,obtenir,positive
9031,obturateur,negative
9032,obtus,negative
9033,ocarina,positive
9034,occasion,positive
9035,occasionnel,positive
9036,occasionnellement,negative
9037,occasionner,positive
9038,occidental,positive
9039,occlusion,negative
9040,occultation,negative
9041,occulte,negative
9042,occupant,positive
9043,occupation,positive
9044,occuper,negative
9045,océan,positive
9046,océanique,positive
9047,octave,positive
9048,octet,positive
9049,octogone,positive
9050,oculaire,positive
9051,ode,positive
9052,odeur,negative
9053,odieux,negative
9054,odomètre,positive
9055,odontologie,positive
9056,odorant,positive
9057,odorat,negative
9058,odorer,positive
9059,œcuménique,positive
9060,œil,positive
9061,œillet,positive
9062,œuf,positive
9063,œuvre,positive
9064,offens,negative
9065,offensant,negative
9066,offense,negative
9067,offenser,negative
9068,offensif,negative
9069,offensive,negative
9070,officiant,positive
9071,officiel,positive
9072,officier,positive
9073,officieueses,positive
9074,officieux,negative
9075,offrande,positive
9076,offre,positive
9077,offrir,positive
9078,ogre,negative
9079,oh,positive
9080,oie,negative
9081,oignon,negative
9082,oiseau,positive
9083,oisif,negative
9084,oisillon,positive
9085,oisiveté,negative
9086,ok,positive
9087,okays,positive
9088,oks,positive
9089,olfactif,positive
9090,oligarchie,negative
9091,olive,positive
9092,olympien,positive
9093,ombilic,positive
9094,ombilical,positive
9095,ombragé,negative
9096,ombrager,negative
9097,ombre,positive
9098,ombrelle,positive
9099,ombrer,positive
9100,oméga,positive
9101,omelette,positive
9102,omettre,negative
9103,omfg,positive
9104,omg,positive
9105,omission,negative
9106,omnibus,positive
9107,omnipotence,positive
9108,omnipotent,positive
9109,omniprésent,positive
9110,omniscient,positive
9111,once,positive
9112,oncle,positive
9113,oncologue,positive
9114,onction,positive
9115,onctuosité,positive
9116,onde,positive
9117,ondoyer,positive
9118,onduler,positive
9119,onéreux,negative
9120,ongle,negative
9121,onguent,positive
9122,ontologie,positive
9123,onyx,positive
9124,onze,positive
9125,onzième,positive
9126,opacité,negative
9127,opale,positive
9128,opaque,negative
9129,opérateur,positive
9130,opération,negative
9131,opérationnel,positive
9132,ophtalmique,positive
9133,ophtalmologiste,positive
9134,opiacer,negative
9135,opinion,positive
9136,opium,negative
9137,opportun,positive
9138,opportunisme,negative
9139,opportunité,positive
